@id,Language Dependency
342995,Not Dependent
342997,Not Dependent
342998,Not Dependent
343003,Not Dependent
343006,Not Dependent
343008,Not Dependent
343009,Not Dependent
343010,Not Dependent
343011,Not Dependent
343012,Not Dependent
343013,Not Dependent
343014,Not Dependent
343015,Not Dependent
343016,Not Dependent
343025,Not Dependent
343026,Not Dependent
343027,Not Dependent
343028,Not Dependent
343052,Not Dependent
343055,Not Dependent
343056,Not Dependent
343058,Not Dependent
343059,Not Dependent
343067,Fully
343070,Not Dependent
343071,Not Dependent
343072,Not Dependent
343075,Not Dependent
343077,Not Dependent
343083,Not Dependent
343084,Not Dependent
343085,Not Dependent
343121,Not Dependent
343122,Not Dependent
343128,Somewhat
343129,Moderately
343130,Not Dependent
343131,Not Dependent
343133,Fully
343138,Extensively
343139,Not Dependent
343144,Not Dependent
343146,Not Dependent
343147,Not Dependent
343152,Not Dependent
343153,Not Dependent
343156,Not Dependent
343157,Not Dependent
343172,Not Dependent
343192,Not Dependent
343206,Not Dependent
343207,Not Dependent
343208,Not Dependent
343211,Not Dependent
343226,Not Dependent
343227,Not Dependent
343228,Not Dependent
343265,Not Dependent
343268,Not Dependent
343269,Moderately
343272,Not Dependent
343274,Not Dependent
343276,Not Dependent
343278,Not Dependent
343280,Not Dependent
343281,Not Dependent
343282,Somewhat
343285,Not Dependent
343286,Moderately
343289,Not Dependent
343290,Not Dependent
343292,Not Dependent
343293,Not Dependent
343294,Not Dependent
343295,Not Dependent
343298,Fully
343299,Not Dependent
343300,Not Dependent
343301,Not Dependent
343302,Not Dependent
343303,Not Dependent
343304,Not Dependent
343307,Not Dependent
343309,Not Dependent
343312,Not Dependent
343313,Not Dependent
343315,Not Dependent
343322,Fully
343334,Not Dependent
343335,Not Dependent
343350,Not Dependent
343362,Not Dependent
343365,Not Dependent
343366,Not Dependent
343373,Not Dependent
343374,Not Dependent
343380,Not Dependent
343382,Not Dependent
343383,Fully
343384,Fully
343385,Fully
343386,Fully
343387,Extensively
343388,Not Dependent
343389,Not Dependent
343396,Not Dependent
343397,Not Dependent
343398,Not Dependent
343405,Not Dependent
343406,Not Dependent
343407,Not Dependent
343409,Not Dependent
343433,Not Dependent
343480,Moderately
343483,Not Dependent
343485,Not Dependent
343492,Not Dependent
343498,Not Dependent
343503,Not Dependent
343505,Not Dependent
343507,Not Dependent
343516,Not Dependent
343517,Not Dependent
343518,Not Dependent
343519,Not Dependent
343520,Not Dependent
343521,Not Dependent
343522,Not Dependent
343523,Not Dependent
343524,Not Dependent
343525,Moderately
343526,Extensively
343527,Not Dependent
343532,Not Dependent
343540,Not Dependent
343542,Not Dependent
343559,Not Dependent
343562,Moderately
343565,Not Dependent
343566,Moderately
343572,Not Dependent
343573,Not Dependent
343574,Not Dependent
343575,Not Dependent
343576,Not Dependent
343577,Not Dependent
343578,Not Dependent
343579,Not Dependent
343580,Not Dependent
343582,Not Dependent
343583,Not Dependent
343585,Not Dependent
343588,Not Dependent
343595,Not Dependent
343596,Not Dependent
343606,Not Dependent
343609,Not Dependent
343628,Not Dependent
343629,Not Dependent
343630,Moderately
343662,Not Dependent
343663,Not Dependent
343664,Not Dependent
343665,Somewhat
343667,Moderately
343669,Not Dependent
343671,Not Dependent
343676,Not Dependent
343680,Not Dependent
343682,Not Dependent
343684,Not Dependent
343685,Not Dependent
343686,Not Dependent
343687,Not Dependent
343688,Not Dependent
343696,Moderately
343699,Not Dependent
343700,Not Dependent
343702,Not Dependent
343704,Not Dependent
343714,Not Dependent
343717,Somewhat
343718,Not Dependent
343720,Not Dependent
343721,Not Dependent
343726,Not Dependent
343727,Not Dependent
343728,Not Dependent
343733,Not Dependent
343734,Not Dependent
343736,Not Dependent
343738,Not Dependent
343739,Not Dependent
343741,Not Dependent
343743,Not Dependent
343744,Not Dependent
343745,Not Dependent
343746,Not Dependent
343749,Not Dependent
343750,Not Dependent
343751,Not Dependent
343764,Not Dependent
343799,Not Dependent
343805,Not Dependent
343827,Not Dependent
343828,Not Dependent
343831,Not Dependent
343833,Not Dependent
343835,Not Dependent
343837,Not Dependent
343839,Not Dependent
343840,Not Dependent
343844,Moderately
343846,Not Dependent
343847,Somewhat
343848,Not Dependent
343849,Not Dependent
343852,Not Dependent
343854,Somewhat
343866,Not Dependent
343869,Not Dependent
343870,Not Dependent
343871,Not Dependent
343872,Not Dependent
343876,Not Dependent
343898,Not Dependent
343899,Not Dependent
343900,Moderately
343901,Not Dependent
343904,Not Dependent
343905,Not Dependent
343918,Not Dependent
343919,Not Dependent
343920,Not Dependent
343925,Not Dependent
343927,Somewhat
343934,Not Dependent
343942,Moderately
343946,Not Dependent
343948,Not Dependent
343949,Not Dependent
343950,Not Dependent
343952,Not Dependent
343956,Not Dependent
343957,Not Dependent
343959,Not Dependent
343961,Not Dependent
343962,Not Dependent
343963,Not Dependent
343967,Not Dependent
343970,Not Dependent
343974,Not Dependent
343980,Not Dependent
343981,Not Dependent
343982,Not Dependent
343987,Not Dependent
343989,Not Dependent
343990,Somewhat
343999,Not Dependent
344013,Moderately
344015,Moderately
344017,Not Dependent
344032,Not Dependent
344033,Moderately
344034,Not Dependent
344035,Not Dependent
344037,Not Dependent
344039,Not Dependent
344040,Not Dependent
344043,Not Dependent
344046,Not Dependent
344047,Not Dependent
344048,Not Dependent
344049,Not Dependent
344050,Not Dependent
344051,Not Dependent
344057,Not Dependent
344059,Not Dependent
344060,Not Dependent
344062,Not Dependent
344063,Not Dependent
344065,Not Dependent
344070,Extensively
344072,Not Dependent
344073,Not Dependent
344078,Not Dependent
344082,Not Dependent
344084,Not Dependent
344087,Moderately
344088,Not Dependent
344095,Moderately
344097,Not Dependent
344098,Not Dependent
344100,Not Dependent
344101,Not Dependent
344104,Not Dependent
344105,Somewhat
344114,Not Dependent
344117,Not Dependent
344118,Not Dependent
344119,Not Dependent
344120,Not Dependent
344122,Not Dependent
344123,Not Dependent
344127,Extensively
344128,Not Dependent
344130,Not Dependent
344136,Extensively
344162,Not Dependent
344163,Not Dependent
344164,Not Dependent
344165,Not Dependent
344167,Not Dependent
344176,Not Dependent
344177,Not Dependent
344178,Not Dependent
344189,Somewhat
344190,Not Dependent
344194,Not Dependent
344205,Not Dependent
344215,Not Dependent
344216,Not Dependent
344217,Not Dependent
344218,Not Dependent
344220,Not Dependent
344228,Not Dependent
344229,Not Dependent
344233,Not Dependent
344234,Not Dependent
344235,Not Dependent
344237,Not Dependent
344238,Not Dependent
344240,Not Dependent
344241,Not Dependent
344243,Not Dependent
344244,Not Dependent
344245,Not Dependent
344246,Not Dependent
344247,Not Dependent
344249,Not Dependent
344250,Not Dependent
344251,Not Dependent
344253,Not Dependent
344254,Somewhat
344257,Not Dependent
344258,Not Dependent
344259,Not Dependent
344260,Not Dependent
344264,Not Dependent
344265,Not Dependent
344268,Not Dependent
344269,Not Dependent
344270,Not Dependent
344273,Not Dependent
344274,Not Dependent
344275,Not Dependent
344277,Moderately
344279,Not Dependent
344280,Not Dependent
344281,Not Dependent
344282,Somewhat
344283,Not Dependent
344285,Moderately
344286,Not Dependent
344290,Not Dependent
344291,Not Dependent
344292,Not Dependent
344294,Not Dependent
344295,Not Dependent
344308,Not Dependent
344326,Not Dependent
344331,Not Dependent
344332,Somewhat
344334,Not Dependent
344336,Not Dependent
344337,Not Dependent
344338,Somewhat
344339,Not Dependent
344340,Not Dependent
344341,Not Dependent
344342,Not Dependent
344343,Not Dependent
344344,Not Dependent
344345,Not Dependent
344394,Not Dependent
344395,Not Dependent
344396,Not Dependent
344397,Not Dependent
344398,Not Dependent
344399,Not Dependent
344400,Not Dependent
344401,Not Dependent
344402,Not Dependent
344404,Not Dependent
344405,Fully
344406,Not Dependent
344407,Not Dependent
344408,Not Dependent
344415,Not Dependent
344417,Not Dependent
344419,Not Dependent
344425,Not Dependent
344427,Not Dependent
344430,Not Dependent
344431,Not Dependent
344434,Not Dependent
344438,Not Dependent
344441,Not Dependent
344444,Not Dependent
344447,Not Dependent
344449,Not Dependent
344454,Not Dependent
344455,Not Dependent
344466,Not Dependent
344469,Not Dependent
344471,Not Dependent
344473,Not Dependent
344499,Not Dependent
344504,Not Dependent
344505,Not Dependent
344508,Not Dependent
344514,Not Dependent
344519,Not Dependent
344520,Not Dependent
344525,Not Dependent
344527,Not Dependent
344529,Not Dependent
344533,Not Dependent
344535,Not Dependent
344536,Not Dependent
344537,Not Dependent
344538,Not Dependent
344539,Not Dependent
344540,Not Dependent
344541,Not Dependent
344542,Not Dependent
344543,Not Dependent
344544,Not Dependent
344545,Not Dependent
344546,Not Dependent
344547,Not Dependent
344548,Not Dependent
344551,Not Dependent
344552,Not Dependent
344554,Moderately
344567,Not Dependent
344569,Not Dependent
344570,Not Dependent
344571,Not Dependent
344572,Not Dependent
344575,Not Dependent
344582,Not Dependent
344588,Not Dependent
344598,Somewhat
344599,Not Dependent
344608,Not Dependent
344611,Not Dependent
344612,Not Dependent
344614,Not Dependent
344620,Not Dependent
344623,Not Dependent
344626,Not Dependent
344629,Somewhat
344631,Not Dependent
344632,Not Dependent
344638,Not Dependent
344640,Not Dependent
344644,Not Dependent
344650,Not Dependent
344653,Not Dependent
344655,Not Dependent
344659,Extensively
344660,Not Dependent
344679,Not Dependent
344682,Not Dependent
344685,Not Dependent
344689,Somewhat
344690,Somewhat
344693,Not Dependent
344696,Not Dependent
344697,Moderately
344698,Not Dependent
344699,Not Dependent
344701,Not Dependent
344703,Not Dependent
344704,Not Dependent
344706,Not Dependent
344707,Not Dependent
344708,Not Dependent
344709,Not Dependent
344713,Not Dependent
344716,Not Dependent
344726,Not Dependent
344727,Not Dependent
344728,Not Dependent
344731,Not Dependent
344748,Not Dependent
344753,Not Dependent
344758,Not Dependent
344759,Not Dependent
344760,Not Dependent
344764,Not Dependent
344765,Not Dependent
344766,Extensively
344767,Not Dependent
344768,Somewhat
344769,Not Dependent
344772,Not Dependent
344773,Not Dependent
344780,Not Dependent
344789,Extensively
344799,Not Dependent
344804,Not Dependent
344814,Not Dependent
344832,Not Dependent
344833,Not Dependent
344836,Not Dependent
344837,Not Dependent
344839,Moderately
344841,Not Dependent
344842,Extensively
344843,Not Dependent
344844,Not Dependent
344845,Not Dependent
344848,Not Dependent
344850,Not Dependent
344852,Not Dependent
344869,Not Dependent
344870,Not Dependent
344872,Not Dependent
344874,Extensively
344876,Not Dependent
344877,Not Dependent
344891,Not Dependent
344892,Not Dependent
344923,Not Dependent
344925,Not Dependent
344928,Not Dependent
344930,Not Dependent
344933,Fully
344934,Not Dependent
344935,Not Dependent
344937,Not Dependent
344939,Moderately
344942,Not Dependent
344949,Not Dependent
344950,Not Dependent
344958,Not Dependent
344961,Moderately
344968,Not Dependent
344970,Not Dependent
344973,Not Dependent
344974,Somewhat
344979,Not Dependent
344980,Not Dependent
344992,Not Dependent
344993,Not Dependent
344995,Not Dependent
345006,Not Dependent
345009,Not Dependent
345010,Not Dependent
345013,Not Dependent
345014,Not Dependent
345019,Not Dependent
345020,Not Dependent
345026,Moderately
345027,Not Dependent
345028,Not Dependent
345031,Not Dependent
345036,Not Dependent
345039,Not Dependent
345045,Not Dependent
345046,Not Dependent
345049,Not Dependent
345051,Not Dependent
345054,Moderately
345055,Not Dependent
345056,Not Dependent
345057,Not Dependent
345066,Not Dependent
345067,Not Dependent
345068,Not Dependent
345069,Not Dependent
345070,Not Dependent
345074,Not Dependent
345077,Not Dependent
345079,Not Dependent
345081,Not Dependent
345083,Not Dependent
345084,Not Dependent
345085,Not Dependent
345086,Not Dependent
345087,Not Dependent
345088,Not Dependent
345090,Not Dependent
345092,Not Dependent
345095,Not Dependent
345096,Not Dependent
345097,Not Dependent
345098,Not Dependent
345099,Not Dependent
345100,Not Dependent
345101,Not Dependent
345103,Not Dependent
345106,Extensively
345111,Not Dependent
345118,Not Dependent
345120,Not Dependent
345122,Not Dependent
345126,Not Dependent
345128,Not Dependent
345129,Not Dependent
345130,Not Dependent
345138,Not Dependent
345139,Not Dependent
345145,Not Dependent
345146,Not Dependent
345147,Not Dependent
345155,Not Dependent
345161,Not Dependent
345186,Not Dependent
345194,Not Dependent
345201,Not Dependent
345203,Not Dependent
345231,Not Dependent
345233,Not Dependent
345234,Not Dependent
345253,Not Dependent
345258,Not Dependent
345261,Not Dependent
345262,Not Dependent
345263,Not Dependent
345265,Not Dependent
345266,Extensively
345267,Not Dependent
345274,Not Dependent
345282,Not Dependent
345283,Somewhat
345284,Not Dependent
345287,Not Dependent
345288,Not Dependent
345332,Not Dependent
345377,Not Dependent
345393,Not Dependent
345395,Not Dependent
345408,Moderately
345411,Not Dependent
345426,Not Dependent
345434,Not Dependent
345435,Somewhat
345437,Not Dependent
345451,Moderately
345455,Not Dependent
345457,Not Dependent
345461,Not Dependent
345466,Somewhat
345471,Not Dependent
345474,Not Dependent
345475,Not Dependent
345520,Not Dependent
345540,Not Dependent
345541,Moderately
345542,Moderately
345555,Not Dependent
345556,Not Dependent
345571,Not Dependent
345574,Somewhat
345582,Not Dependent
345584,Moderately
345586,Not Dependent
345593,Not Dependent
345594,Moderately
345595,Not Dependent
345598,Not Dependent
345607,Not Dependent
345609,Not Dependent
345613,Not Dependent
345616,Not Dependent
345617,Not Dependent
345618,Extensively
345622,Not Dependent
345623,Not Dependent
345624,Not Dependent
345625,Not Dependent
345626,Not Dependent
345627,Not Dependent
345629,Not Dependent
345630,Not Dependent
345632,Not Dependent
345633,Not Dependent
345634,Not Dependent
345635,Not Dependent
345636,Not Dependent
345637,Not Dependent
345641,Not Dependent
345643,Not Dependent
345684,Moderately
345686,Moderately
345706,Not Dependent
345707,Not Dependent
345708,Moderately
345710,Not Dependent
345712,Not Dependent
345736,Not Dependent
345744,Not Dependent
345792,Not Dependent
345793,Not Dependent
345794,Not Dependent
345796,Not Dependent
345797,Somewhat
345799,Not Dependent
345800,Not Dependent
345803,Not Dependent
345805,Moderately
345859,Not Dependent
345863,Not Dependent
345864,Not Dependent
345866,Not Dependent
345868,Not Dependent
345883,Not Dependent
345886,Not Dependent
345887,Not Dependent
345888,Extensively
345894,Not Dependent
345898,Not Dependent
345900,Not Dependent
345901,Not Dependent
345918,Not Dependent
345925,Not Dependent
345926,Not Dependent
345927,Not Dependent
345929,Not Dependent
345930,Not Dependent
345939,Not Dependent
345940,Not Dependent
345946,Not Dependent
345966,Not Dependent
345967,Not Dependent
345968,Not Dependent
345969,Extensively
345971,Not Dependent
345972,Not Dependent
345976,Extensively
345980,Not Dependent
345990,Not Dependent
345991,Not Dependent
345992,Not Dependent
345994,Not Dependent
345995,Not Dependent
346008,Not Dependent
346015,Not Dependent
346017,Not Dependent
346021,Not Dependent
346031,Not Dependent
346054,Not Dependent
346057,Somewhat
346058,Not Dependent
346060,Not Dependent
346061,Not Dependent
346062,Not Dependent
346068,Not Dependent
346069,Not Dependent
346075,Not Dependent
346079,Not Dependent
346081,Not Dependent
346082,Somewhat
346086,Not Dependent
346092,Not Dependent
346094,Not Dependent
346101,Not Dependent
346109,Not Dependent
346114,Not Dependent
346121,Not Dependent
346128,Not Dependent
346138,Not Dependent
346140,Not Dependent
346141,Not Dependent
346142,Not Dependent
346143,Not Dependent
346149,Not Dependent
346151,Not Dependent
346152,Not Dependent
346153,Not Dependent
346158,Not Dependent
346168,Not Dependent
346170,Not Dependent
346179,Not Dependent
346185,Not Dependent
346187,Moderately
346198,Moderately
346199,Extensively
346202,Not Dependent
346203,Not Dependent
346204,Not Dependent
346205,Moderately
346208,Not Dependent
346212,Not Dependent
346216,Not Dependent
346228,Not Dependent
346230,Not Dependent
346232,Not Dependent
346233,Moderately
346235,Not Dependent
346236,Not Dependent
346237,Not Dependent
346239,Not Dependent
346240,Not Dependent
346241,Not Dependent
346247,Not Dependent
346248,Not Dependent
346249,Not Dependent
346250,Moderately
346254,Not Dependent
346255,Not Dependent
346256,Not Dependent
346257,Not Dependent
346267,Not Dependent
346269,Not Dependent
346272,Not Dependent
346280,Not Dependent
346282,Not Dependent
346285,Extensively
346287,Not Dependent
346293,Not Dependent
346295,Not Dependent
346296,Moderately
346297,Not Dependent
346301,Not Dependent
346302,Not Dependent
346321,Not Dependent
346323,Not Dependent
346332,Not Dependent
346336,Not Dependent
346339,Not Dependent
346374,Not Dependent
346394,Not Dependent
346396,Not Dependent
346399,Not Dependent
346419,Not Dependent
346420,Not Dependent
346421,Not Dependent
346422,Not Dependent
346423,Not Dependent
346424,Not Dependent
346428,Not Dependent
346429,Not Dependent
346430,Not Dependent
346431,Not Dependent
346432,Not Dependent
346433,Not Dependent
346434,Not Dependent
346442,Somewhat
346443,Not Dependent
346446,Not Dependent
346454,Not Dependent
346459,Not Dependent
346463,Not Dependent
346464,Not Dependent
346467,Not Dependent
346469,Not Dependent
346470,Not Dependent
346478,Not Dependent
346479,Not Dependent
346480,Not Dependent
346481,Not Dependent
346482,Not Dependent
346483,Not Dependent
346485,Not Dependent
346487,Not Dependent
346494,Not Dependent
346501,Not Dependent
346502,Not Dependent
346505,Not Dependent
346507,Not Dependent
346509,Not Dependent
346511,Not Dependent
346534,Not Dependent
346536,Not Dependent
346537,Not Dependent
346538,Not Dependent
346539,Not Dependent
346540,Not Dependent
346544,Not Dependent
346546,Not Dependent
346553,Not Dependent
346554,Not Dependent
346556,Not Dependent
346557,Not Dependent
346560,Not Dependent
346561,Not Dependent
346563,Not Dependent
346565,Not Dependent
346571,Not Dependent
346597,Not Dependent
346598,Not Dependent
346599,Not Dependent
346603,Somewhat
346605,Not Dependent
346606,Extensively
346608,Not Dependent
346609,Extensively
346611,Not Dependent
346612,Not Dependent
346614,Not Dependent
346615,Not Dependent
346616,Not Dependent
346617,Not Dependent
346620,Not Dependent
346621,Not Dependent
346623,Not Dependent
346624,Not Dependent
346625,Not Dependent
346630,Extensively
346632,Not Dependent
346634,Not Dependent
346635,Not Dependent
346636,Not Dependent
346639,Not Dependent
346641,Not Dependent
346643,Not Dependent
346645,Not Dependent
346655,Not Dependent
346657,Not Dependent
346658,Not Dependent
346659,Not Dependent
346660,Not Dependent
346667,Not Dependent
346673,Extensively
346674,Not Dependent
346677,Not Dependent
346678,Not Dependent
346682,Not Dependent
346683,Not Dependent
346684,Not Dependent
346697,Somewhat
346700,Not Dependent
346701,Not Dependent
346702,Not Dependent
346703,Not Dependent
346714,Not Dependent
346734,Somewhat
346736,Not Dependent
346742,Somewhat
346743,Not Dependent
346744,Not Dependent
346746,Not Dependent
346747,Not Dependent
346750,Not Dependent
346751,Not Dependent
346752,Not Dependent
346754,Moderately
346755,Not Dependent
346756,Not Dependent
346757,Not Dependent
346758,Not Dependent
346762,Moderately
346766,Not Dependent
346769,Not Dependent
346771,Not Dependent
346772,Not Dependent
346773,Moderately
346774,Not Dependent
346778,Not Dependent
346787,Not Dependent
346788,Not Dependent
346797,Not Dependent
346800,Not Dependent
346802,Not Dependent
346803,Not Dependent
346805,Not Dependent
346807,Not Dependent
346808,Not Dependent
346809,Not Dependent
346812,Not Dependent
346819,Not Dependent
346821,Not Dependent
346834,Not Dependent
346836,Not Dependent
346837,Not Dependent
346840,Not Dependent
346842,Not Dependent
346843,Not Dependent
346844,Moderately
346846,Not Dependent
346849,Not Dependent
346850,Not Dependent
346852,Not Dependent
346863,Not Dependent
346864,Not Dependent
346865,Not Dependent
346866,Not Dependent
346868,Not Dependent
346872,Extensively
346879,Not Dependent
346880,Not Dependent
346899,Not Dependent
346900,Not Dependent
346904,Not Dependent
346906,Not Dependent
346911,Not Dependent
346912,Not Dependent
346913,Fully
346924,Not Dependent
346927,Not Dependent
346932,Not Dependent
346937,Not Dependent
346938,Not Dependent
346949,Not Dependent
346950,Not Dependent
346951,Not Dependent
346952,Not Dependent
346953,Not Dependent
346954,Not Dependent
346956,Not Dependent
346957,Moderately
346958,Not Dependent
346959,Not Dependent
346965,Not Dependent
346969,Not Dependent
346970,Not Dependent
346971,Not Dependent
346976,Not Dependent
346979,Not Dependent
346980,Not Dependent
346982,Moderately
346985,Not Dependent
346986,Not Dependent
346987,Not Dependent
346988,Not Dependent
346989,Not Dependent
346995,Not Dependent
346996,Not Dependent
346998,Moderately
347000,Not Dependent
347001,Not Dependent
347006,Not Dependent
347008,Not Dependent
347009,Not Dependent
347010,Not Dependent
347011,Not Dependent
347013,Not Dependent
347017,Not Dependent
347028,Not Dependent
347029,Not Dependent
347030,Not Dependent
347034,Not Dependent
347046,Not Dependent
347048,Not Dependent
347055,Extensively
347065,Not Dependent
347070,Not Dependent
347076,Not Dependent
347084,Not Dependent
347086,Not Dependent
347087,Not Dependent
347088,Not Dependent
347089,Not Dependent
347091,Not Dependent
347095,Not Dependent
347096,Not Dependent
347097,Not Dependent
347098,Not Dependent
347101,Not Dependent
347104,Not Dependent
347107,Not Dependent
347108,Not Dependent
347112,Not Dependent
347117,Extensively
347131,Not Dependent
347137,Not Dependent
347146,Not Dependent
347157,Not Dependent
347158,Not Dependent
347159,Moderately
347161,Moderately
347162,Not Dependent
347163,Not Dependent
347166,Somewhat
347167,Not Dependent
347174,Not Dependent
347183,Not Dependent
347184,Not Dependent
347191,Not Dependent
347192,Not Dependent
347200,Not Dependent
347201,Not Dependent
347204,Not Dependent
347208,Not Dependent
347218,Not Dependent
347219,Not Dependent
347224,Not Dependent
347293,Not Dependent
347299,Not Dependent
347300,Not Dependent
347301,Not Dependent
347302,Not Dependent
347303,Not Dependent
347304,Fully
347305,Not Dependent
347306,Not Dependent
347308,Not Dependent
347311,Somewhat
347315,Not Dependent
347316,Not Dependent
347330,Not Dependent
347333,Not Dependent
347337,Not Dependent
347339,Not Dependent
347342,Not Dependent
347344,Not Dependent
347346,Moderately
347347,Not Dependent
347348,Not Dependent
347367,Not Dependent
347372,Not Dependent
347373,Extensively
347374,Not Dependent
347377,Not Dependent
347394,Not Dependent
347398,Not Dependent
347399,Not Dependent
347400,Not Dependent
347402,Not Dependent
347403,Not Dependent
347412,Not Dependent
347413,Not Dependent
347414,Not Dependent
347418,Not Dependent
347419,Not Dependent
347421,Not Dependent
347423,Not Dependent
347425,Not Dependent
347427,Not Dependent
347430,Not Dependent
347437,Not Dependent
347477,Not Dependent
347478,Not Dependent
347479,Not Dependent
347480,Not Dependent
347503,Not Dependent
347504,Not Dependent
347505,Fully
347509,Not Dependent
347510,Not Dependent
347511,Not Dependent
347512,Not Dependent
347514,Not Dependent
347517,Not Dependent
347521,Somewhat
347522,Not Dependent
347526,Not Dependent
347527,Not Dependent
347528,Not Dependent
347529,Moderately
347530,Not Dependent
347535,Not Dependent
347536,Not Dependent
347547,Not Dependent
347548,Not Dependent
347550,Not Dependent
347551,Not Dependent
347552,Not Dependent
347553,Not Dependent
347554,Not Dependent
347555,Extensively
347563,Not Dependent
347564,Not Dependent
347565,Not Dependent
347566,Not Dependent
347568,Not Dependent
347569,Not Dependent
347572,Not Dependent
347574,Not Dependent
347578,Not Dependent
347581,Not Dependent
347587,Not Dependent
347588,Not Dependent
347592,Extensively
347593,Extensively
347594,Not Dependent
347600,Somewhat
347601,Not Dependent
347602,Not Dependent
347603,Not Dependent
347604,Not Dependent
347605,Not Dependent
347606,Not Dependent
347614,Not Dependent
347616,Not Dependent
347620,Not Dependent
347623,Not Dependent
347625,Not Dependent
347627,Not Dependent
347638,Extensively
347654,Not Dependent
347684,Moderately
347698,Not Dependent
347700,Not Dependent
347702,Not Dependent
347703,Not Dependent
347732,Not Dependent
347733,Not Dependent
347742,Not Dependent
347747,Not Dependent
347748,Not Dependent
347749,Fully
347751,Not Dependent
347752,Not Dependent
347753,Not Dependent
347754,Moderately
347755,Not Dependent
347756,Not Dependent
347757,Not Dependent
347759,Not Dependent
347762,Not Dependent
347765,Not Dependent
347766,Not Dependent
347767,Not Dependent
347769,Moderately
347771,Not Dependent
347772,Not Dependent
347773,Not Dependent
347775,Not Dependent
347785,Not Dependent
347786,Moderately
347787,Not Dependent
347788,Not Dependent
347791,Not Dependent
347794,Not Dependent
347798,Not Dependent
347802,Somewhat
347805,Moderately
347807,Not Dependent
347811,Extensively
347821,Not Dependent
347823,Not Dependent
347824,Not Dependent
347827,Somewhat
347829,Not Dependent
347830,Not Dependent
347832,Not Dependent
347840,Not Dependent
347862,Not Dependent
347865,Not Dependent
347868,Not Dependent
347874,Not Dependent
347876,Not Dependent
347878,Moderately
347879,Moderately
347882,Moderately
347883,Not Dependent
347884,Not Dependent
347885,Somewhat
347888,Not Dependent
347889,Not Dependent
347892,Not Dependent
347893,Not Dependent
347895,Extensively
347900,Not Dependent
347906,Not Dependent
347907,Not Dependent
347908,Not Dependent
347909,Not Dependent
347910,Not Dependent
347912,Not Dependent
347916,Not Dependent
347917,Not Dependent
347924,Not Dependent
347929,Somewhat
347930,Not Dependent
347931,Not Dependent
347932,Not Dependent
347935,Not Dependent
347939,Not Dependent
347953,Moderately
347956,Not Dependent
347963,Not Dependent
347970,Not Dependent
347971,Not Dependent
347979,Not Dependent
347980,Not Dependent
347981,Not Dependent
347982,Not Dependent
347983,Not Dependent
347984,Not Dependent
347985,Not Dependent
347986,Not Dependent
347988,Not Dependent
347997,Moderately
348000,Moderately
348003,Not Dependent
348008,Not Dependent
348026,Not Dependent
348031,Not Dependent
348032,Not Dependent
348033,Not Dependent
348037,Not Dependent
348041,Not Dependent
348042,Not Dependent
348048,Not Dependent
348049,Not Dependent
348050,Not Dependent
348051,Not Dependent
348052,Not Dependent
348060,Moderately
348061,Not Dependent
348062,Not Dependent
348065,Not Dependent
348066,Not Dependent
348070,Not Dependent
348071,Extensively
348072,Not Dependent
348073,Extensively
348074,Not Dependent
348075,Not Dependent
348085,Not Dependent
348086,Not Dependent
348090,Not Dependent
348095,Not Dependent
348096,Not Dependent
348097,Not Dependent
348102,Not Dependent
348106,Extensively
348115,Not Dependent
348120,Not Dependent
348123,Not Dependent
348130,Not Dependent
348133,Not Dependent
348135,Not Dependent
348149,Not Dependent
348151,Not Dependent
348154,Not Dependent
348155,Not Dependent
348156,Not Dependent
348157,Not Dependent
348158,Not Dependent
348162,Not Dependent
348163,Not Dependent
348164,Not Dependent
348169,Not Dependent
348171,Not Dependent
348180,Not Dependent
348181,Not Dependent
348182,Not Dependent
348184,Not Dependent
348188,Not Dependent
348190,Not Dependent
348193,Not Dependent
348207,Extensively
348216,Not Dependent
348219,Not Dependent
348220,Somewhat
348231,Not Dependent
348232,Not Dependent
348233,Not Dependent
348236,Not Dependent
348237,Not Dependent
348238,Not Dependent
348239,Not Dependent
348242,Not Dependent
348244,Not Dependent
348246,Not Dependent
348247,Not Dependent
348248,Not Dependent
348250,Not Dependent
348274,Not Dependent
348276,Not Dependent
348280,Not Dependent
348286,Not Dependent
348287,Not Dependent
348288,Not Dependent
348290,Not Dependent
348303,Extensively
348320,Not Dependent
348323,Not Dependent
348324,Not Dependent
348325,Not Dependent
348326,Not Dependent
348327,Not Dependent
348332,Not Dependent
348346,Not Dependent
348350,Not Dependent
348351,Not Dependent
348352,Not Dependent
348355,Not Dependent
348373,Not Dependent
348379,Not Dependent
348384,Not Dependent
348387,Not Dependent
348394,Not Dependent
348398,Not Dependent
348399,Not Dependent
348400,Not Dependent
348401,Not Dependent
348402,Not Dependent
348404,Not Dependent
348406,Moderately
348425,Extensively
348428,Not Dependent
348429,Not Dependent
348431,Not Dependent
348433,Not Dependent
348434,Not Dependent
348442,Not Dependent
348443,Not Dependent
348444,Not Dependent
348445,Not Dependent
348447,Not Dependent
348449,Not Dependent
348450,Not Dependent
348457,Somewhat
348458,Not Dependent
348461,Not Dependent
348462,Not Dependent
348463,Not Dependent
348464,Not Dependent
348466,Not Dependent
348467,Not Dependent
348469,Not Dependent
348476,Not Dependent
348480,Not Dependent
348482,Not Dependent
348487,Moderately
348498,Not Dependent
348499,Not Dependent
348501,Not Dependent
348502,Not Dependent
348503,Not Dependent
